0;2018-6-7 17:44:55;empreintes.csv;0;
0;2018-6-7 17:46:40;empreintes.csv;0;
0;2018-6-7 17:47:51;empreintes.csv;0;
0;2018-6-8 16:46:10;empreintes.csv;12;
